,image_src.1.100.,price(ETH),price(USD),name,imageCode,currentOwner,amount,transaction_date
70,https://www.larvalabs.com/public/images/cryptopunks/punk8204.png,74.99,251.26K,CryptoPunk 8204,8204,wilcox.e…,"70  ($269265),70  ($263103),74.99  ($281859),139.99  ($617342),0.50  ($95),0.75  ($201)","Jan 04, 2022,Jan 04, 2022,Jan 04, 2022,Oct 29, 2021,Sep 15, 2019,Jul 11, 2019"
71,https://www.larvalabs.com/public/images/cryptopunks/punk6806.png,74.99,251.26K,CryptoPunk 6806,6806,0x668768,"74.99  ($303634),79.99  ($309312),89.99  ($373510),74.99  ($311074),74.99  ($311479),88  ($377560),88  ($378998),87  ($370850),94.99  ($404908),87  ($368994),92.99  ($427004),89.99  ($417690),96  ($418707),99.99  ($436109),96  ($418101),99.99  ($435478),109.99  ($475480),119.99  ($513983),120  ($514026),130  ($518822),90.99  ($284309),299  ($1.04M),299  ($1.04M),99.50  ($323490),90.99  ($297449),99.50  ($325268),84  ($265611),99.95  ($316045),84  ($261400),93  ($285595),81.81  ($251231),81.81  ($251231),172  ($545778),54  ($152207),54  ($131914),34  ($66430),20  ($39458),20  ($39034)","Dec 22, 2021,Dec 15, 2021,Dec 12, 2021,Dec 06, 2021,Dec 06, 2021,Nov 20, 2021,Nov 20, 2021,Nov 17, 2021,Nov 17, 2021,Nov 17, 2021,Nov 14, 2021,Nov 13, 2021,Oct 30, 2021,Oct 30, 2021,Oct 30, 2021,Oct 30, 2021,Oct 29, 2021,Oct 27, 2021,Oct 27, 2021,Oct 22, 2021,Sep 27, 2021,Sep 09, 2021,Sep 09, 2021,Aug 28, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 25, 2021,Aug 05, 2021,Jul 31, 2021,Feb 21, 2021,Feb 21, 2021,Feb 21, 2021"
72,https://www.larvalabs.com/public/images/cryptopunks/punk6196.png,74.99,251.26K,CryptoPunk 6196,6196,0x74be0a,"74.99  ($253575),84.99  ($345687),79.99  ($328010),76  ($311979),76  ($298437),69  ($290241),69  ($292399),93.25  ($425473),100  ($462731),102.50  ($470151),106  ($443439),95  ($407981),95  ($395262),90  ($417190),108.25  ($502194),90  ($421170),109.99  ($510497),138.25  ($635162),12.83  ($55973),12.83  ($54919),128.25  ($541463),144.25  ($554936),148.25  ($506564),162.50  ($580223),165  ($591782),85.50  ($280204),82.69  ($266847),18.25  ($50299),18.88  ($52514),18.25  ($50762),17.25  ($47981),19.75  ($54535),17.25  ($47632),20.25  ($55916),21  ($54103),18  ($50264),18  ($50264),18.50  ($51661),23  ($59545),12  ($47258),17  ($65287),17  ($65287),12  ($49256),11.50  ($47203),17.90  ($76252),21.99  ($91705),24.50  ($97791),37  ($141440),49  ($157332),4  ($7664),4  ($7664),28.75  ($47893),24.95  ($42227),26.55  ($44935),27.95  ($48804),28.75  ($51401),29.88  ($52809),32.10  ($59173),27.50  ($49535),26.10  ($47013),27.50  ($49535),26.10  ($46861),29  ($52720),26  ($47958),30  ($47450),32.99  ($50511),39  ($57211),7.50  ($12441),7.50  ($5456),5.50  ($2033),0.25  ($45),0.25  ($45),0.50  ($153)","Jan 12, 2022,Dec 26, 2021,Dec 24, 2021,Dec 24, 2021,Dec 18, 2021,Dec 05, 2021,Dec 04, 2021,Dec 03, 2021,Dec 02, 2021,Dec 01, 2021,Nov 23, 2021,Nov 20, 2021,Nov 17, 2021,Nov 14, 2021,Nov 14, 2021,Nov 14, 2021,Nov 14, 2021,Nov 03, 2021,Nov 02, 2021,Nov 01, 2021,Oct 26, 2021,Oct 18, 2021,Oct 11, 2021,Oct 07, 2021,Oct 06, 2021,Aug 20, 2021,Aug 12, 2021,Jun 02, 2021,Jun 02, 2021,Jun 02, 2021,Jun 02, 2021,Jun 02, 2021,Jun 02, 2021,Jun 02, 2021,Jun 01, 2021,May 27, 2021,May 27, 2021,May 27, 2021,May 25, 2021,May 13, 2021,May 13, 2021,May 13, 2021,May 12, 2021,May 12, 2021,May 12, 2021,May 12, 2021,May 11, 2021,May 09, 2021,May 04, 2021,Apr 01, 2021,Apr 01, 2021,Mar 24, 2021,Mar 23, 2021,Mar 22, 2021,Mar 22, 2021,Mar 22, 2021,Mar 21, 2021,Mar 20, 2021,Mar 16, 2021,Mar 16, 2021,Mar 16, 2021,Mar 15, 2021,Mar 12, 2021,Mar 10, 2021,Mar 06, 2021,Mar 05, 2021,Mar 05, 2021,Feb 05, 2021,Dec 29, 2020,Oct 20, 2020,Sep 03, 2019,Sep 03, 2019,Jul 07, 2019"
73,https://www.larvalabs.com/public/images/cryptopunks/punk5443.png,75,251.29K,CryptoPunk 5443,5443,redlione…,"75  ($252298),64  ($260554),68  ($279139),64  ($255954),68  ($259510),67  ($288880),67  ($290638),75  ($325341),78  ($338355),106  ($504015),106  ($477126),103  ($461749),103  ($448860),104  ($436536),105  ($456752),109  ($481348),110  ($478582),113  ($467571),115  ($491722),124  ($513546),98  ($413449),98  ($413449),110  ($461315),150  ($403147),15.25  ($27573),14  ($28131),15.25  ($29937),14  ($26534),15.75  ($30064),16.25  ($31399)","Jan 12, 2022,Dec 26, 2021,Dec 24, 2021,Dec 21, 2021,Dec 20, 2021,Dec 07, 2021,Dec 07, 2021,Dec 07, 2021,Dec 07, 2021,Nov 15, 2021,Nov 02, 2021,Nov 02, 2021,Nov 01, 2021,Oct 31, 2021,Oct 30, 2021,Oct 29, 2021,Oct 29, 2021,Oct 28, 2021,Oct 27, 2021,Oct 26, 2021,Oct 26, 2021,Oct 26, 2021,Oct 26, 2021,Aug 05, 2021,Jun 25, 2021,Jun 24, 2021,Jun 24, 2021,Jun 22, 2021,Jun 22, 2021,Jun 21, 2021"
74,https://www.larvalabs.com/public/images/cryptopunks/punk6405.png,75,251.29K,CryptoPunk 6405,6405,0x033041,"75  ($253140),69  ($231056),60  ($188504),60  ($195188),55  ($173100),55  ($173100),69  ($170262),26  ($54103),16  ($33659),16  ($33545),26  ($45952),18  ($30388),21  ($35784),24.99  ($42881),27.50  ($46079),29  ($49083),18  ($30518),15  ($25431),29.50  ($52550),31.50  ($56759),35  ($41547),11.00  ($11083)","Jan 12, 2022,Aug 23, 2021,Aug 12, 2021,Aug 11, 2021,Aug 11, 2021,Aug 11, 2021,Apr 15, 2021,Apr 09, 2021,Apr 06, 2021,Apr 02, 2021,Mar 29, 2021,Mar 28, 2021,Mar 28, 2021,Mar 28, 2021,Mar 27, 2021,Mar 27, 2021,Mar 27, 2021,Mar 27, 2021,Mar 21, 2021,Mar 19, 2021,Jan 08, 2021,Jan 04, 2021"
75,https://www.larvalabs.com/public/images/cryptopunks/punk9509.png,75,251.29K,CryptoPunk 9509,9509,0x758353,"70  ($223894),70  ($247250),75  ($285709),0.30  ($65),0.30  ($66),0.50  ($153)","Jan 08, 2022,Jan 06, 2022,Jan 05, 2022,Aug 01, 2019,Jul 31, 2019,Jul 07, 2019"
76,https://www.larvalabs.com/public/images/cryptopunks/punk6259.png,75,251.29K,CryptoPunk 6259,6259,countzer…,"75  ($302128),100  ($471106),242  ($919651),14.99  ($29770),14.99  ($27511),14.70  ($28538),14.84  ($30066),14.93  ($32931),14.15  ($31203),14.15  ($31610),14  ($31275),14.49  ($32552),14  ($32843),14.99  ($34996),10  ($23411),15.75  ($36619),16.49  ($44823),16.90  ($40813),19.87  ($54349),15.75  ($43813),15.75  ($43121),17  ($46531),1.10  ($422),1.10  ($420)","Dec 16, 2021,Nov 15, 2021,Oct 17, 2021,Jun 28, 2021,Jun 25, 2021,Jun 24, 2021,Jun 21, 2021,Jun 20, 2021,Jun 19, 2021,Jun 19, 2021,Jun 19, 2021,Jun 19, 2021,Jun 18, 2021,Jun 18, 2021,Jun 17, 2021,Jun 17, 2021,Jun 02, 2021,May 29, 2021,May 27, 2021,May 27, 2021,May 26, 2021,May 20, 2021,Aug 26, 2020,Aug 26, 2020"
77,https://www.larvalabs.com/public/images/cryptopunks/punk5614.png,75,251.29K,CryptoPunk 5614,5614,0x1cf2b8,"75  ($293119),99  ($398156),72  ($282490),76  ($305173),79  ($316739),99  ($402377),69  ($280444),69  ($280444),0  ($41),9.85  ($17409),9.85  ($17937),5.90  ($10544),5.20  ($9111),5.20  ($9434),5.90  ($7762),5.20  ($6705),5.20  ($1840),3.43  ($1229),3.43  ($1207),3.10  ($1091),2  ($679),1.55  ($583),1.55  ($343)","Dec 28, 2021,Dec 22, 2021,Dec 13, 2021,Dec 13, 2021,Dec 12, 2021,Dec 06, 2021,Dec 06, 2021,Dec 06, 2021,Dec 06, 2021,Feb 17, 2021,Feb 15, 2021,Feb 11, 2021,Feb 11, 2021,Feb 10, 2021,Feb 01, 2021,Jan 27, 2021,Sep 29, 2020,Sep 28, 2020,Sep 27, 2020,Sep 27, 2020,Sep 23, 2020,Sep 14, 2020,May 29, 2020"
78,https://www.larvalabs.com/public/images/cryptopunks/punk7998.png,75,251.29K,CryptoPunk 7998,7998,0x033041,"75  ($253140),69  ($231056),69  ($213066),23  ($34005),23  ($33240),24.99  ($36640),17.99  ($26377),17.99  ($26377),22  ($34895),2.50  ($873),1.50  ($553),1.90  ($711),2  ($467),1  ($227),2  ($445),3.50  ($702),1.25  ($251),1.25  ($222),0.40  ($218),0.20  ($123)","Jan 12, 2022,Aug 23, 2021,Aug 10, 2021,Feb 27, 2021,Feb 26, 2021,Feb 26, 2021,Feb 26, 2021,Feb 26, 2021,Feb 25, 2021,Sep 25, 2020,Sep 14, 2020,Sep 11, 2020,Jul 06, 2020,Jul 03, 2020,Jun 29, 2020,May 26, 2020,May 26, 2020,Nov 18, 2018,Mar 23, 2018,Mar 14, 2018"
79,https://www.larvalabs.com/public/images/cryptopunks/punk6776.png,75,251.29K,CryptoPunk 6776,6776,0xb2dd7f,"75  ($230954),65  ($207188),65  ($210085),60  ($193924),60  ($191593),66.66  ($222936),73.73  ($272493)","Jan 11, 2022,Jan 07, 2022,Jan 07, 2022,Jan 07, 2022,Jan 07, 2022,Jan 07, 2022,Jan 03, 2022"
80,https://www.larvalabs.com/public/images/cryptopunks/punk2686.png,75,251.29K,CryptoPunk 2686,2686,mandywan…,"75  ($234473),54  ($216612),54  ($215715),58  ($233405),62  ($249561),72  ($285023),82  ($333209),102  ($375791),32.99  ($68857),31  ($64704),31  ($65894),32.99  ($136211)","Jan 09, 2022,Dec 22, 2021,Dec 22, 2021,Dec 21, 2021,Dec 21, 2021,Dec 18, 2021,Dec 16, 2021,Dec 15, 2021,Jun 29, 2021,Jun 29, 2021,Jun 28, 2021,May 10, 2021"
81,https://www.larvalabs.com/public/images/cryptopunks/punk0695.png,75,251.29K,CryptoPunk 695,695,0x321c09,75  ($281719),1-Jan-22
82,https://www.larvalabs.com/public/images/cryptopunks/punk0898.png,75,251.29K,CryptoPunk 898,898,WuTangCl…,"75  ($286805),300  ($919872),22.22  ($43172),22.22  ($42539),29.99  ($57015),0.50  ($65),0.50  ($66),0.05  ($13)","Jan 02, 2022,Aug 07, 2021,Feb 21, 2021,Feb 19, 2021,Feb 18, 2021,Jan 02, 2020,Jan 01, 2020,Jun 26, 2017"
83,https://www.larvalabs.com/public/images/cryptopunks/punk6712.png,75,251.29K,CryptoPunk 6712,6712,WuTangCl…,"69  ($259641),69  ($259641),67.42  ($253631),67.42  ($257818),75  ($285829),88  ($265381),88  ($258264),125  ($346686),200  ($616942),13  ($25024),20.20  ($39628),20.20  ($39105),13  ($25238),17.95  ($36450),15  ($26258),11  ($19397),14  ($22291),11  ($14637),9  ($11970)","Jan 04, 2022,Jan 04, 2022,Jan 03, 2022,Jan 02, 2022,Jan 02, 2022,Sep 22, 2021,Sep 22, 2021,Sep 22, 2021,Aug 07, 2021,Feb 21, 2021,Feb 21, 2021,Feb 21, 2021,Feb 21, 2021,Feb 20, 2021,Feb 12, 2021,Feb 09, 2021,Feb 04, 2021,Feb 01, 2021,Feb 01, 2021"
84,https://www.larvalabs.com/public/images/cryptopunks/punk6828.png,75.99,254.61K,CryptoPunk 6828,6828,0xb4bb41,"75.99  ($327642),74.99  ($314876),72  ($295597),72  ($295597),5.69  ($8727),5.69  ($8727),6  ($2255),0.50  ($134)","Dec 07, 2021,Dec 06, 2021,Dec 05, 2021,Dec 05, 2021,Feb 03, 2021,Feb 02, 2021,Oct 11, 2020,Jul 13, 2019"
85,https://www.larvalabs.com/public/images/cryptopunks/punk5741.png,76,254.64K,CryptoPunk 5741,5741,0xf56969,"76  ($287552),8.89K  ($28.9M),98  ($318614),98  ($327779),68.87  ($230147),68.87  ($229572),56.88  ($189604),56.88  ($185941),51  ($166720),51  ($166720),45  ($137231),45  ($137231)","Jan 04, 2022,Aug 28, 2021,Aug 28, 2021,Aug 23, 2021,Aug 23, 2021,Aug 23, 2021,Aug 23, 2021,Aug 21, 2021,Aug 21, 2021,Aug 21, 2021,Aug 19, 2021,Aug 18, 2021"
86,https://www.larvalabs.com/public/images/cryptopunks/punk4454.png,76.69,256.95K,CryptoPunk 4454,4454,0x76ce9b,"64  ($257612),64  ($259180),65  ($263229),65  ($274077),73  ($330549),73  ($326880),70  ($314243),76.69  ($348426),83  ($391031),0.50  ($2041),89  ($363218),97  ($399828),55  ($178946),55  ($177812),51  ($168236),56  ($172923),51  ($155080),40  ($118789),60  ($177402),51  ($150792),51  ($151154),40  ($115949),53  ($155647),54  ($151908),54.69  ($151651),55.69  ($154424),53  ($146965),53  ($145533),35.05  ($95401),33.10  ($90670),33.10  ($89818),28.88  ($77785),28.88  ($71854),35.05  ($89270),16.50  ($32553),16.50  ($32353),14.50  ($28300),4.30  ($8425),4.30  ($8425),14.50  ($27739)","Dec 21, 2021,Dec 16, 2021,Dec 16, 2021,Dec 05, 2021,Dec 03, 2021,Dec 02, 2021,Dec 02, 2021,Dec 02, 2021,Dec 01, 2021,Nov 28, 2021,Nov 28, 2021,Nov 23, 2021,Aug 23, 2021,Aug 20, 2021,Aug 14, 2021,Aug 10, 2021,Aug 08, 2021,Aug 07, 2021,Aug 07, 2021,Aug 07, 2021,Aug 07, 2021,Aug 07, 2021,Aug 06, 2021,Aug 06, 2021,Aug 06, 2021,Aug 06, 2021,Aug 06, 2021,Aug 06, 2021,Aug 05, 2021,Aug 05, 2021,Aug 04, 2021,Aug 04, 2021,Aug 04, 2021,Aug 01, 2021,Feb 21, 2021,Feb 21, 2021,Feb 21, 2021,Feb 20, 2021,Feb 20, 2021,Feb 18, 2021"
87,https://www.larvalabs.com/public/images/cryptopunks/punk9345.png,76.69,256.95K,CryptoPunk 9345,9345,0xa397d0,"76.69  ($263222),79.45  ($296215),95  ($354190),69.45  ($258932),69.45  ($256985),4  ($14536),4  ($14536),2.12  ($7704),1.10  ($3997),1  ($3634),1  ($2532),1  ($2812),14.89  ($43379),14.89  ($42698),13  ($44279),13  ($46099),10  ($35369),13  ($43464),13  ($43464),14.50  ($48479),16  ($52733),19.90  ($75518),300  ($103098),1.99  ($684),1.80  ($607)","Jan 06, 2022,Jan 01, 2022,Jan 01, 2022,Jan 01, 2022,Jan 01, 2022,Dec 31, 2021,Dec 31, 2021,Dec 31, 2021,Dec 31, 2021,Dec 31, 2021,Jul 31, 2021,May 21, 2021,May 20, 2021,May 19, 2021,May 19, 2021,May 18, 2021,May 18, 2021,May 18, 2021,May 18, 2021,May 18, 2021,May 17, 2021,May 14, 2021,Sep 22, 2020,Sep 22, 2020,Sep 22, 2020"
88,https://www.larvalabs.com/public/images/cryptopunks/punk5265.png,76.76,257.19K,CryptoPunk 5265,5265,0x6f4a2d,"76.76  ($273766),88.88  ($330787)","Jan 05, 2022,Jan 01, 2022"
89,https://www.larvalabs.com/public/images/cryptopunks/punk1857.png,76.95,257.82K,CryptoPunk 1857,1857,<U+0001F977><U+0001F3FC><U+0001F977><U+0001F3FB>…,"76.95  ($249929),79.95  ($303988),75  ($304798),75  ($304798),81.18  ($332890),74.40  ($293306),79.90  ($317984),82.90  ($338924),71  ($321493),75  ($339712),71  ($321488),75  ($339600),87.90  ($393600),288  ($860921),4  ($15704),0.50  ($1956),0.50  ($1851),0.25  ($830),0.15  ($500),0.15  ($500),378  ($1.22M),303  ($950787),888  ($2.81M),35  ($53426),35  ($50026),2.25  ($3804),2.25  ($3714),0.30  ($330),0.30  ($364),0.08  ($43),0.08  ($61),0.05  ($49),0.05  ($36)","Jan 11, 2022,Jan 02, 2022,Dec 27, 2021,Dec 27, 2021,Dec 24, 2021,Dec 19, 2021,Dec 10, 2021,Dec 05, 2021,Dec 03, 2021,Dec 03, 2021,Dec 03, 2021,Dec 03, 2021,Dec 02, 2021,Sep 30, 2021,Sep 06, 2021,Sep 04, 2021,Sep 01, 2021,Aug 30, 2021,Aug 30, 2021,Aug 30, 2021,Aug 28, 2021,Aug 27, 2021,Aug 10, 2021,Mar 01, 2021,Feb 26, 2021,Feb 06, 2021,Feb 05, 2021,Jan 12, 2021,Jan 08, 2021,May 31, 2018,May 05, 2018,Jan 23, 2018,Dec 28, 2017"
90,https://www.larvalabs.com/public/images/cryptopunks/punk2347.png,76.95,257.82K,CryptoPunk 2347,2347,vault.pu…,"76.95  ($235390),81.95  ($311531),84.95  ($316721),79.95  ($325733),77.95  ($319984),74.95  ($308475),69.95  ($284366),52  ($208955),52  ($208955),80  ($319197),101  ($455928),66.59  ($207307),66.59  ($206552),62.99  ($183320),68.99  ($190576),64.99  ($181217),49.99  ($139391),47  ($122842),49.99  ($134214),51.50  ($138536),52.98  ($142494),45  ($112132),45  ($113085),30  ($75806),30  ($75525),50  ($126581),18  ($43396),18  ($41633),16.50  ($37814),16.50  ($43824),16  ($59505),16  ($61058),8  ($32338),20  ($81048),50  ($200388),0.42  ($128),0.42  ($86)","Jan 10, 2022,Jan 05, 2022,Jan 01, 2022,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 19, 2021,Dec 03, 2021,Aug 07, 2021,Aug 07, 2021,Aug 06, 2021,Aug 06, 2021,Aug 05, 2021,Aug 05, 2021,Aug 05, 2021,Aug 05, 2021,Aug 05, 2021,Aug 04, 2021,Aug 04, 2021,Aug 04, 2021,Aug 04, 2021,Aug 04, 2021,Aug 03, 2021,Jun 12, 2021,Jun 12, 2021,Jun 12, 2021,Jun 04, 2021,May 16, 2021,May 15, 2021,May 15, 2021,May 15, 2021,May 12, 2021,Sep 04, 2017,Jul 25, 2017"
91,https://www.larvalabs.com/public/images/cryptopunks/punk1803.png,77,257.99K,CryptoPunk 1803,1803,0xfda9b8,"77  ($250068),94  ($349243),140  ($452319),16.49  ($42729),16.49  ($40890),13  ($52184),13  ($48708),20.98  ($86115),26  ($100851),19  ($39273),12.50  ($25348),12.50  ($24974),7.50  ($13766),7.50  ($13788),19  ($35210)","Jan 12, 2022,Jan 03, 2022,Aug 29, 2021,May 24, 2021,May 24, 2021,May 14, 2021,May 13, 2021,May 12, 2021,May 08, 2021,Apr 08, 2021,Apr 02, 2021,Apr 02, 2021,Mar 31, 2021,Mar 30, 2021,Mar 30, 2021"
92,https://www.larvalabs.com/public/images/cryptopunks/punk9091.png,77,257.99K,CryptoPunk 9091,9091,0x110929,"77  ($314647),68  ($277518),68  ($277518),72  ($292846),0  ($31),<0.01  ($13)","Dec 27, 2021,Dec 27, 2021,Dec 27, 2021,Dec 15, 2021,Aug 27, 2021,Aug 02, 2021"
93,https://www.larvalabs.com/public/images/cryptopunks/punk1794.png,77.67,260.24K,CryptoPunk 1794,1794,0x073793,"77.67  ($252998),82.95  ($311008),85.69  ($322246),81.86  ($320896),1  ($4061),1  ($4061),90.89  ($370602),85  ($345727),75  ($304508),75  ($305167),82  ($334085),68  ($279648),64  ($261700),62  ($253277),75  ($299206),67  ($270443),67  ($271056),70  ($283193),78  ($301160),80  ($304248),70  ($279523),73.88  ($299751),73.88  ($294998),83  ($331162),86  ($350683),94  ($386959),73  ($296515),73  ($307066),70  ($287386),70  ($272383),200  ($647092),27.50  ($49572),27.50  ($52712),10  ($19668),19  ($37370),10  ($19668),19  ($37370),8  ($15735),8  ($15735),14  ($27239),17  ($32637)","Jan 07, 2022,Jan 04, 2022,Jan 02, 2022,Dec 28, 2021,Dec 27, 2021,Dec 27, 2021,Dec 26, 2021,Dec 26, 2021,Dec 25, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 19, 2021,Dec 16, 2021,Dec 16, 2021,Dec 16, 2021,Dec 15, 2021,Dec 14, 2021,Dec 13, 2021,Dec 12, 2021,Dec 11, 2021,Dec 10, 2021,Dec 10, 2021,Dec 06, 2021,Dec 06, 2021,Dec 05, 2021,Dec 05, 2021,Dec 04, 2021,Aug 28, 2021,Feb 22, 2021,Feb 22, 2021,Feb 19, 2021,Feb 19, 2021,Feb 19, 2021,Feb 19, 2021,Feb 19, 2021,Feb 19, 2021,Feb 19, 2021,Feb 19, 2021"
94,https://www.larvalabs.com/public/images/cryptopunks/punk5131.png,77.7,260.34K,CryptoPunk 5131,5131,ethie.et…,"58  ($235318),77.70  ($314094),70  ($287349),58  ($236820),70  ($274903),73  ($286413),76  ($305173),79  ($316739),99  ($402377),73  ($296702),69  ($280444),69  ($280003),9.85  ($17409),9.85  ($18061),4  ($1433),4  ($1513),1.98  ($726),1.88  ($696),1.75  ($659),1.75  ($396),1.29  ($315),1.45  ($299),1.45  ($290)","Dec 26, 2021,Dec 25, 2021,Dec 24, 2021,Dec 24, 2021,Dec 23, 2021,Dec 13, 2021,Dec 13, 2021,Dec 12, 2021,Dec 06, 2021,Dec 06, 2021,Dec 06, 2021,Dec 06, 2021,Feb 17, 2021,Feb 14, 2021,Sep 28, 2020,Sep 19, 2020,Sep 15, 2020,Sep 15, 2020,Sep 14, 2020,Jul 03, 2020,Jun 09, 2020,May 27, 2020,May 26, 2020"
95,https://www.larvalabs.com/public/images/cryptopunks/punk2071.png,77.73,260.44K,CryptoPunk 2071,2071,0x7fb715,"77.73  ($262064),100  ($436929),22.50  ($38147),<0.01  ($<0.01),0.12  ($84),0.12  ($79)","Jan 13, 2022,Dec 07, 2021,Mar 27, 2021,Dec 15, 2020,Dec 13, 2017,Dec 12, 2017"
96,https://www.larvalabs.com/public/images/cryptopunks/punk9056.png,77.77,260.57K,CryptoPunk 9056,9056,0x6611fe,"77.77  ($261358),64  ($205723),88.88  ($274278),19  ($33929),19  ($34793),31  ($54183),0.49  ($118)","Jan 12, 2022,Jan 12, 2022,Jan 11, 2022,Mar 21, 2021,Mar 20, 2021,Mar 13, 2021,Jul 07, 2017"
97,https://www.larvalabs.com/public/images/cryptopunks/punk7214.png,77.77,260.57K,CryptoPunk 7214,7214,0xcc7c33,"55  ($207248),55  ($206243),77.77  ($291931),<0.01  ($0),<0.01  ($1),<0.01  ($2)","Jan 02, 2022,Jan 01, 2022,Dec 30, 2021,Apr 24, 2019,Oct 05, 2018,Feb 16, 2018"
98,https://www.larvalabs.com/public/images/cryptopunks/punk3845.png,77.8,260.67K,CryptoPunk 3845,3845,0xhyperi…,"77.80  ($255160),60.69  ($223396),60.69  ($230472),75  ($296281),90  ($375194),218  ($704857),20.21  ($46983),20.21  ($46983),19  ($41214),19  ($40787),17  ($36091),17  ($36091),22.22  ($56413),25  ($97219),28.78  ($83037),32  ($68798),9.99  ($13531),5.82  ($2115),5.82  ($1371),1.67  ($452),0.65  ($176),0.50  ($123),0.65  ($153),0.60  ($141),0.50  ($115),0.79  ($144),0.11  ($67),0.11  ($79),0.20  ($170),1  ($1170),0.25  ($288),0.40  ($274),10  ($1971)","Jan 12, 2022,Jan 01, 2022,Dec 31, 2021,Dec 19, 2021,Dec 10, 2021,Aug 31, 2021,Jul 04, 2021,Jul 04, 2021,Jun 30, 2021,Jun 30, 2021,Jun 29, 2021,Jun 29, 2021,May 28, 2021,May 09, 2021,May 01, 2021,Apr 18, 2021,Jan 24, 2021,Sep 28, 2020,Jun 01, 2020,Feb 16, 2020,Feb 16, 2020,Feb 12, 2020,Feb 11, 2020,Feb 11, 2020,Feb 11, 2020,Jan 31, 2020,Mar 14, 2018,Mar 11, 2018,Feb 28, 2018,Jan 29, 2018,Jan 20, 2018,Dec 15, 2017,Jul 14, 2017"
99,https://www.larvalabs.com/public/images/cryptopunks/punk0927.png,77.95,261.18K,CryptoPunk 927,927,0xc9d483,"77.95  ($300454),97  ($444923),116  ($521934),129  ($541217),165  ($637380),0.65  ($88),0.65  ($86)","Dec 13, 2021,Dec 01, 2021,Nov 06, 2021,Oct 25, 2021,Oct 16, 2021,Jan 05, 2020,Jan 01, 2020"
100,https://www.larvalabs.com/public/images/cryptopunks/punk1181.png,77.97,261.24K,CryptoPunk 1181,1181,0xaf04fc,"77.97  ($237085),62  ($253892),62  ($251404),51.31  ($204223),51.31  ($205822),65  ($261087),100  ($396678),90  ($387191),115  ($530349),133.33  ($627803),130  ($519176),936  ($3.3M)","Jan 08, 2022,Dec 27, 2021,Dec 26, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 17, 2021,Dec 09, 2021,Nov 30, 2021,Nov 11, 2021,Oct 23, 2021,May 08, 2021"
